,playerId,action_season,action_date,prediction,gameScore,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_oZoneShiftStarts,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_goals,OnIce_F_mediumDangerShots,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_highDangerGoals,OnIce_F_xGoalsFromActualReboundsOfShots,mean_5years_regular_all_gameScore,mean_5years_regular_all_onIce_xGoalsPercentage,mean_5years_regular_all_offIce_xGoalsPercentage,mean_5years_regular_all_onIce_corsiPercentage,mean_5years_regular_all_onIce_fenwickPercentage,mean_5years_regular_all_I_F_xOnGoal,mean_5years_regular_all_I_F_xGoals,mean_5years_regular_all_I_F_xRebounds,mean_5years_regular_all_I_F_xPlayStopped,mean_5years_regular_all_I_F_xPlayContinuedInZone,mean_5years_regular_all_I_F_flurryAdjustedxGoals,mean_5years_regular_all_I_F_scoreVenueAdjustedxGoals,mean_5years_regular_all_I_F_flurryScoreVenueAdjustedxGoals,mean_5years_regular_all_I_F_primaryAssists,mean_5years_regular_all_I_F_shotsOnGoal,mean_5years_regular_all_I_F_points,mean_5years_regular_all_I_F_goals,mean_5years_regular_all_I_F_reboundGoals,mean_5years_regular_all_I_F_playStopped,mean_5years_regular_all_I_F_playContinuedOutsideZone,mean_5years_regular_all_I_F_savedShotsOnGoal,mean_5years_regular_all_I_F_savedUnblockedShotAttempts,mean_5years_regular_all_I_F_mediumDangerShots,mean_5years_regular_all_I_F_highDangerShots,mean_5years_regular_all_I_F_lowDangerxGoals,mean_5years_regular_all_I_F_mediumDangerxGoals,mean_5years_regular_all_I_F_highDangerxGoals,mean_5years_regular_all_I_F_mediumDangerGoals,mean_5years_regular_all_I_F_highDangerGoals,mean_5years_regular_all_I_F_unblockedShotAttempts,mean_5years_regular_all_I_F_scoreAdjustedUnblockedShotAttempts,mean_5years_regular_all_I_F_xGoalsFromxReboundsOfShots,mean_5years_regular_all_I_F_xGoals_with_earned_rebounds,mean_5years_regular_all_I_F_xGoals_with_earned_rebounds_scoreAdjusted,mean_5years_regular_all_I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,mean_5years_playoffs_all_onIce_corsiPercentage,mean_5years_playoffs_all_onIce_fenwickPercentage,mean_5years_playoffs_all_offIce_fenwickPercentage,mean_5years_playoffs_all_I_F_xGoals,mean_5years_playoffs_all_I_F_xPlayContinuedInZone,mean_5years_playoffs_all_I_F_flurryAdjustedxGoals,mean_5years_playoffs_all_I_F_scoreVenueAdjustedxGoals,mean_5years_playoffs_all_I_F_flurryScoreVenueAdjustedxGoals,mean_5years_playoffs_all_I_F_points,mean_5years_playoffs_all_I_F_highDangerShots,mean_5years_playoffs_all_I_F_lowDangerxGoals,mean_5years_playoffs_all_I_F_highDangerxGoals,mean_5years_playoffs_all_I_F_unblockedShotAttempts,mean_5years_playoffs_all_I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted
125,8481580,2024,2024-06-29,557.4771,25.3,0.46,0.45,0.44,147.64,20.7,11.16,32.0,5.0,73.05,56.09,19.74,20.71,19.76,10.0,135.0,63.0,252.0,33.0,18.0,16.0,4.0,69.0,70.0,117.0,180.0,59.0,27.0,3.71,7.33,9.66,5.0,6.0,7.0,251.29,198.0,197.37,2.44,3.32,4.83,18.3,18.35,17.83,220.0,59.62,49.0,153.0,25.17,15.0,16.0,15.4,11.725,0.44,0.4625,0.4125,0.40249999999999997,62.349999999999994,8.1125,4.75,2.1275,32.0975,7.754999999999999,8.1875,7.835000000000001,4.25,61.0,12.75,6.75,1.75,1.0,28.5,54.25,77.75,25.0,10.25,1.725,3.0324999999999998,3.355,2.5,2.25,84.5,85.26499999999999,1.025,7.2575,7.355,7.1674999999999995,0.44,0.37,0.49,0.58,3.395,0.58,0.58,0.575,1.0,0.5,0.18,0.2,9.5,0.6
126,8477947,2024,2024-06-29,577.5481,19.85,0.52,0.5,0.51,48.05,5.68,3.71,10.42,1.5,25.43,18.26,5.46,5.6,5.39,5.0,50.0,15.0,91.0,23.0,15.0,4.0,0.0,21.0,16.0,35.0,50.0,22.0,4.0,1.49,2.84,1.35,6.0,7.0,2.0,91.56,65.0,65.38,0.83,0.85,0.68,5.83,5.79,5.59,102.0,26.04,31.0,67.0,7.4,12.0,7.0,4.9,20.792,0.564,0.4640000000000001,0.5479999999999999,0.5539999999999999,62.52600000000001,7.3759999999999994,4.734,2.07,34.022000000000006,7.145999999999999,7.33,7.106,7.8,61.0,22.6,9.4,1.6,1.8,31.8,51.6,76.6,24.4,7.0,1.858,2.9259999999999997,2.5919999999999996,4.2,3.0,86.0,85.792,1.0379999999999998,6.847999999999999,6.8180000000000005,6.720000000000001,0.6,0.56,0.46,0.2,1.19,0.2,0.19,0.19,0.0,0.0,0.1,0.0,3.0,0.22
127,8471698,2024,2024-06-29,584.9034,17.31,0.54,0.53,0.53,111.43,17.98,8.89,24.94,4.28,62.11,39.8,16.12,17.99,16.13,5.0,90.0,68.0,197.0,25.0,12.0,17.0,3.0,48.0,64.0,78.0,146.0,44.0,20.0,3.14,5.42,9.42,1.0,4.0,7.0,197.21,158.0,158.17,2.11,2.42,6.37,13.73,13.76,13.06,252.0,53.99,44.0,148.0,20.92,12.0,16.0,13.5,32.998000000000005,0.568,0.48,0.5640000000000001,0.5640000000000001,113.70599999999999,17.756000000000004,9.012,4.126,63.482000000000006,16.126,17.785999999999998,16.162,9.4,106.6,35.4,18.0,3.8,4.0,54.8,88.6,142.0,46.6,21.6,3.152,5.56,9.044,6.6,7.8,160.0,160.30599999999998,2.168,14.947999999999999,14.992,14.172,0.5625,0.5449999999999999,0.45,1.8400000000000003,6.9625,1.65,1.8599999999999999,1.6724999999999999,4.0,3.0,0.28750000000000003,1.0125,17.75,1.565
128,8471214,2024,2024-06-29,634.02924,59.38,0.58,0.57,0.56,288.87,30.54,19.35,76.08,10.53,158.45,100.07,28.9,30.28,28.69,21.0,272.0,123.0,605.0,65.0,31.0,35.0,3.0,160.0,115.0,241.0,364.0,67.0,30.0,8.91,8.3,13.33,10.0,9.0,12.0,600.19,395.0,391.81,4.66,7.44,6.43,28.75,28.64,27.75,428.0,107.98,102.0,264.0,49.18,30.0,39.0,29.68,68.19800000000001,0.58,0.454,0.582,0.576,287.816,31.233999999999998,19.4,9.668000000000001,160.02800000000002,29.642000000000003,31.221999999999998,29.648000000000003,17.2,278.6,67.8,39.0,3.2,10.0,132.2,239.6,356.0,67.6,32.0,9.203999999999999,8.122,13.908000000000001,8.2,15.4,395.0,395.5279999999999,4.5280000000000005,31.498,31.565999999999995,30.362000000000002,0.615,0.59,0.4225,2.0125,11.709999999999999,1.9725000000000001,2.0149999999999997,1.9725,3.75,2.75,0.6275000000000001,0.97,28.5,2.2525000000000004
129,8481656,2024,2024-06-29,560.3851,28.23,0.48,0.46,0.46,119.47,13.36,8.13,28.58,4.48,62.99,49.46,12.58,13.29,12.51,13.0,113.0,54.0,203.0,29.0,6.0,23.0,2.0,53.0,70.0,107.0,161.0,34.0,17.0,3.7,4.29,5.37,3.0,2.0,1.0,203.04,167.0,167.38,1.76,5.51,5.21,9.9,9.82,9.62,131.0,47.6,48.0,134.0,16.84,18.0,12.0,15.31,19.92,0.5233333333333333,0.48666666666666664,0.5166666666666667,0.52,77.58,8.86,5.510000000000001,2.736666666666667,39.67666666666667,8.39,8.863333333333333,8.396666666666667,7.333333333333333,76.66666666666667,17.666666666666668,4.333333333333333,1.6666666666666667,1.6666666666666667,43.0,72.33333333333333,101.0,26.333333333333332,12.0,2.146666666666667,3.206666666666667,3.5033333333333334,1.0,1.6666666666666667,105.33333333333333,105.67999999999999,1.1833333333333333,7.0566666666666675,7.026666666666666,6.839999999999999,0.46,0.46,0.48,0.53,3.61,0.52,0.51,0.51,2.0,0.0,0.21,0.0,10.0,0.47
130,8478440,2024,2024-06-29,608.8817,64.62,0.59,0.57,0.57,175.85,23.05,14.22,40.83,6.43,92.12,64.36,21.24,23.0,21.19,31.0,169.0,72.0,309.0,67.0,27.0,29.0,8.0,80.0,80.0,142.0,214.0,69.0,29.0,4.86,9.03,9.17,7.0,10.0,10.0,307.98,241.0,240.71,3.36,8.54,7.83,18.59,18.48,17.89,350.0,102.75,90.0,275.0,41.38,30.0,29.0,31.17,42.06,0.55,0.43600000000000005,0.5519999999999999,0.55,121.94200000000001,15.924000000000001,9.652,4.296,64.16,14.925999999999998,15.931999999999999,14.934000000000001,17.8,123.4,47.0,18.6,4.0,2.4,56.8,104.8,147.6,50.2,18.2,3.502,6.2299999999999995,6.194,7.2,5.8,166.2,166.01600000000002,2.232,13.698000000000002,13.720000000000002,13.25,0.5449999999999999,0.53,0.425,1.7200000000000002,5.425,1.57,1.705,1.55,2.5,2.5,0.265,0.99,15.0,1.4000000000000001
131,8476880,2024,2024-06-29,601.4316,36.22,0.51,0.51,0.5,179.65,23.96,13.92,43.71,6.71,90.05,64.64,21.89,23.87,21.81,5.0,169.0,74.0,320.0,35.0,18.0,22.0,3.0,91.0,88.0,151.0,225.0,71.0,24.0,4.3,8.91,10.75,4.0,6.0,8.0,319.32,243.0,242.28,3.27,4.94,6.19,21.03,20.98,19.33,290.0,79.15,58.0,189.0,35.46,16.0,24.0,21.92,36.13,0.496,0.5,0.51,0.506,128.794,17.28,9.668000000000001,4.502,67.442,16.240000000000002,17.312,16.272,10.2,127.4,37.0,17.8,2.6,2.4,66.2,109.6,159.2,53.0,20.0,3.118,6.452000000000001,7.709999999999999,8.2,7.2,177.0,177.49,2.238,15.746000000000004,15.766,15.113999999999999,0.5825,0.575,0.48,1.5025000000000002,5.085,1.4725000000000001,1.49,1.4625,2.25,1.75,0.27,0.7975,14.0,1.2825
132,8480823,2024,2024-06-29,531.573,1.85,0.46,0.45,0.46,21.21,0.55,0.98,6.42,0.7,12.57,8.78,0.54,0.55,0.54,1.0,20.0,10.0,60.0,3.0,1.0,1.0,0.0,10.0,10.0,19.0,29.0,0.0,0.0,0.55,0.0,0.0,1.0,0.0,0.0,59.63,30.0,29.89,0.19,0.23,0.05,0.69,0.69,0.69,37.0,17.89,15.0,53.0,4.88,4.0,5.0,4.08,1.3500000000000003,0.49333333333333335,0.5533333333333333,0.44,0.45,18.996666666666666,0.5766666666666667,1.0366666666666666,0.6266666666666666,11.243333333333334,0.5666666666666667,0.58,0.57,1.0,16.0,2.6666666666666665,0.3333333333333333,0.0,0.6666666666666666,12.0,15.666666666666666,26.666666666666668,0.6666666666666666,0.0,0.5166666666666667,0.06,0.0,0.0,0.0,27.0,26.99,0.20666666666666667,0.7533333333333333,0.7600000000000001,0.7533333333333333,0.57,0.54,0.45,0.12,1.68,0.11,0.11,0.11,1.0,0.0,0.12,0.0,4.0,0.13
133,8478451,2024,2024-06-29,551.52734,0.95,0.41,0.46,0.47,28.26,1.61,1.76,7.56,0.97,17.48,12.62,1.56,1.57,1.52,0.0,24.0,18.0,63.0,4.0,1.0,3.0,0.0,15.0,16.0,23.0,41.0,2.0,1.0,1.12,0.22,0.27,0.0,0.0,1.0,62.39,42.0,40.89,0.36,0.48,0.11,1.86,1.8,1.75,34.0,10.9,12.0,38.0,1.32,5.0,2.0,1.32,17.192,0.472,0.514,0.48200000000000004,0.484,63.612,2.9999999999999996,3.8840000000000003,2.142,38.922000000000004,2.898,2.984,2.884,4.2,69.6,12.6,3.2,0.0,2.8,32.6,66.4,90.8,5.6,1.0,2.0460000000000003,0.66,0.292,0.4,0.4,94.0,93.84,0.7979999999999999,3.482,3.468,3.37,0.445,0.44,0.565,0.165,2.385,0.165,0.165,0.165,0.0,0.0,0.165,0.0,6.0,0.21
134,8474590,2024,2024-06-29,571.25696,46.45,0.49,0.48,0.48,191.9,10.75,12.31,51.4,6.62,112.52,80.41,10.08,10.67,10.01,16.0,176.0,98.0,439.0,52.0,10.0,26.0,0.0,99.0,102.0,166.0,264.0,23.0,4.0,6.27,2.9,1.58,5.0,5.0,0.0,433.91,274.0,271.55,2.78,4.83,2.2,11.33,11.25,10.78,288.0,125.84,111.0,316.0,55.26,30.0,39.0,36.29,52.946000000000005,0.534,0.48,0.532,0.536,167.14600000000002,9.728,10.806000000000001,5.586,101.25399999999999,8.982,9.746,9.004000000000001,21.2,162.4,54.0,12.2,0.6,4.8,84.8,150.2,229.4,13.8,7.0,5.282,1.65,2.7979999999999996,2.0,2.6,241.6,241.718,2.4619999999999997,10.703999999999999,10.716,10.142,0.5125,0.5,0.47,0.645,7.065,0.625,0.63,0.6125,3.75,1.0,0.3175,0.2725,16.75,0.615
135,8479345,2024,2024-06-29,584.47986,44.65,0.54,0.55,0.56,234.83,12.93,13.46,63.44,7.73,133.65,95.8,12.5,12.91,12.49,11.0,204.0,123.0,485.0,41.0,14.0,21.0,1.0,129.0,108.0,190.0,313.0,22.0,9.0,6.3,2.42,4.21,7.0,5.0,2.0,481.72,327.0,324.44,3.02,4.63,1.96,13.99,13.92,13.56,238.0,99.54,99.0,228.0,39.9,36.0,25.0,25.47,35.606,0.516,0.43600000000000005,0.5199999999999999,0.524,171.006,9.629999999999999,10.495999999999999,5.61,102.71000000000001,9.053999999999998,9.618,9.044,9.0,163.0,32.4,12.0,0.8,4.0,91.0,151.0,233.4,14.6,6.6,5.15,1.6460000000000001,2.836,3.0,2.4,245.4,243.52800000000002,2.318,10.812000000000001,10.780000000000001,10.332,0.49,0.47,0.38,0.7,11.74,0.69,0.7,0.68,1.0,0.0,0.7,0.0,27.0,0.89
136,8480796,2024,2024-06-29,536.76324,12.13,0.45,0.44,0.43,61.17,2.9,3.25,18.09,2.06,34.25,25.46,2.86,2.89,2.85,5.0,61.0,25.0,139.0,16.0,3.0,7.0,0.0,35.0,25.0,58.0,83.0,5.0,3.0,1.59,0.52,0.79,2.0,1.0,0.0,137.22,86.0,85.74,0.68,1.62,0.5,3.08,3.06,3.02,102.0,55.43,42.0,150.0,21.96,12.0,8.0,15.61,12.82,0.4475,0.5225,0.46749999999999997,0.4725,61.075,3.4899999999999998,3.4524999999999997,2.0100000000000002,34.339999999999996,3.3975,3.4750000000000005,3.3825,4.0,63.75,12.5,4.25,0.0,0.75,31.0,59.5,82.25,7.5,2.75,1.5924999999999998,0.9225000000000001,0.9724999999999999,1.5,0.5,86.5,86.3525,0.7175000000000001,3.575,3.57,3.5199999999999996,0.4533333333333333,0.4466666666666666,0.47666666666666674,0.22,1.75,0.22,0.21666666666666667,0.21666666666666667,1.0,0.0,0.08,0.0,4.666666666666667,0.24666666666666667
137,8482861,2024,2024-06-29,564.28723,0.35,0.48,0.44,0.45,4.01,0.15,0.21,1.08,0.14,2.5,1.92,0.15,0.15,0.15,0.0,6.0,0.0,9.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,6.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,9.17,6.0,6.08,0.04,0.32,0.0,0.19,0.19,0.19,7.0,1.55,2.0,2.0,0.32,1.0,0.0,0.52,0.31,0.37,0.46,0.405,0.39,3.415,0.11499999999999999,0.18,0.11000000000000001,2.085,0.11499999999999999,0.12,0.12,0.5,4.5,0.5,0.0,0.0,0.0,2.0,4.5,5.0,0.0,0.0,0.11499999999999999,0.0,0.0,0.0,0.0,5.0,5.225,0.035,0.15,0.155,0.155,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,8475795,2024,2024-06-29,546.8337,1.13,0.61,0.52,0.59,1.98,0.05,0.11,0.64,0.07,1.23,0.9,0.05,0.05,0.05,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4.13,3.0,3.05,0.02,0.0,0.0,0.07,0.07,0.07,0.0,1.24,1.0,2.0,0.5,0.0,0.0,0.27,-0.04666666666666671,0.4466666666666666,0.5166666666666666,0.48,0.48,7.8566666666666665,0.25333333333333335,0.4233333333333334,0.25666666666666665,4.616666666666667,0.2466666666666667,0.25333333333333335,0.24333333333333337,0.3333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,5.333333333333333,5.333333333333333,11.333333333333334,0.6666666666666666,0.0,0.17666666666666667,0.07666666666666667,0.0,0.0,0.0,11.333333333333334,11.15333333333333,0.08333333333333333,0.30000000000000004,0.2933333333333334,0.29000000000000004,0.53,0.49,0.48,0.03,0.77,0.03,0.03,0.03,0.0,0.0,0.03,0.0,2.0,0.02
139,8480873,2024,2024-06-29,549.3819,13.63,0.48,0.48,0.48,78.72,4.37,4.76,22.45,2.77,44.83,31.83,4.28,4.3,4.22,12.0,79.0,32.0,194.0,23.0,3.0,12.0,0.0,41.0,41.0,76.0,108.0,7.0,3.0,2.49,0.93,0.94,3.0,0.0,0.0,191.32,111.0,109.83,1.03,1.94,0.77,4.62,4.56,4.49,149.0,65.24,65.0,176.0,22.92,33.0,15.0,15.2,18.046,0.542,0.5199999999999999,0.544,0.536,47.33,2.434,2.968,1.58,28.462,2.3560000000000003,2.44,2.3619999999999997,6.4,47.4,17.2,3.2,0.2,1.4,25.0,44.2,64.8,4.2,1.8,1.448,0.508,0.47400000000000003,0.8,0.4,68.0,67.994,0.6300000000000001,2.726,2.7279999999999993,2.672,0.55,0.51,0.545,0.135,1.59,0.13,0.13,0.125,0.5,0.0,0.135,0.0,3.5,0.17
140,8477845,2024,2024-06-29,527.5522,11.57,0.45,0.44,0.43,67.78,2.58,3.49,19.12,2.27,38.41,30.13,2.49,2.56,2.47,6.0,75.0,21.0,188.0,14.0,0.0,7.0,0.0,35.0,37.0,75.0,96.0,1.0,2.0,1.81,0.13,0.64,0.0,0.0,0.0,184.58,96.0,93.85,0.71,1.43,0.81,2.49,2.44,2.4,89.0,47.12,46.0,148.0,13.53,22.0,9.0,11.38,17.445999999999998,0.46799999999999997,0.524,0.47000000000000003,0.46799999999999997,60.879999999999995,2.332,3.3800000000000003,1.9899999999999998,35.536,2.236,2.3320000000000003,2.24,4.2,65.6,13.0,2.0,0.0,2.6,31.4,63.6,85.8,3.0,1.2,1.612,0.376,0.34400000000000003,0.0,0.4,87.8,87.21,0.6859999999999999,2.682,2.686,2.63,0.4266666666666667,0.45,0.47333333333333333,0.08333333333333333,1.8733333333333333,0.08,0.08333333333333333,0.08,1.0,0.0,0.08333333333333333,0.0,4.666666666666667,0.11333333333333333
141,8482496,2024,2024-06-29,535.0078,5.41,0.45,0.41,0.41,28.87,4.62,2.05,6.21,0.93,13.8,11.38,4.41,4.74,4.52,3.0,28.0,11.0,44.0,7.0,3.0,4.0,0.0,10.0,19.0,25.0,36.0,13.0,7.0,0.75,1.65,2.22,1.0,1.0,1.0,45.14,39.0,40.06,0.45,0.77,1.63,3.43,3.53,3.42,49.0,14.93,11.0,36.0,6.03,4.0,4.0,5.96,3.395,0.42000000000000004,0.52,0.395,0.395,40.94,6.02,2.98,1.3900000000000001,19.505000000000003,5.67,6.13,5.765,5.0,39.0,11.5,3.5,0.5,2.0,20.0,35.5,51.5,17.0,10.0,1.08,2.1799999999999997,2.76,2.0,1.0,55.0,55.57,0.65,4.55,4.6,4.515000000000001,0.32,0.36,0.48,0.08,0.21,0.08,0.08,0.08,0.0,0.0,0.0,0.0,1.0,0.09
142,8476927,2024,2024-06-29,553.68317,32.02,0.46,0.45,0.46,102.53,12.64,7.46,22.48,3.31,47.55,39.56,12.1,12.85,12.3,13.0,97.0,36.0,160.0,28.0,6.0,13.0,1.0,45.0,41.0,91.0,127.0,39.0,19.0,2.54,5.14,4.96,0.0,4.0,2.0,164.45,133.0,136.03,1.61,3.79,3.28,10.97,11.14,10.98,107.0,48.93,41.0,131.0,19.19,16.0,11.0,11.85,23.224,0.45,0.536,0.43600000000000005,0.44000000000000006,80.97,9.314,5.601999999999999,2.62,39.464,8.943999999999999,9.498000000000001,9.106,10.2,85.2,23.0,7.0,1.8,1.4,38.8,78.2,101.4,29.0,12.0,2.2079999999999997,3.746,3.3620000000000005,3.2,2.8,108.4,110.194,1.192,8.139999999999999,8.261999999999999,8.168000000000001,0.42799999999999994,0.42799999999999994,0.532,0.476,3.2720000000000007,0.4720000000000001,0.4779999999999999,0.4699999999999999,1.2,0.4,0.20800000000000002,0.128,8.4,0.48599999999999993
143,8478444,2024,2024-06-29,619.3097,72.26,0.61,0.59,0.58,218.29,33.68,18.02,47.56,7.29,115.05,72.4,31.62,33.97,31.88,22.0,204.0,90.0,402.0,73.0,40.0,24.0,9.0,105.0,83.0,164.0,254.0,79.0,46.0,5.8,9.79,18.09,11.0,11.0,18.0,409.05,294.0,298.65,4.35,4.57,9.58,28.45,28.73,27.8,390.0,112.06,129.0,252.0,52.33,44.0,50.0,23.52,52.294000000000004,0.5760000000000001,0.43600000000000005,0.592,0.586,177.884,23.166000000000004,13.940000000000001,6.018,100.396,21.918,23.201999999999998,21.945999999999998,16.2,177.0,53.6,24.0,4.6,3.0,86.6,153.0,222.6,59.2,26.4,5.59,7.203999999999999,10.370000000000001,7.4,9.8,246.6,247.23999999999995,3.306,21.658,21.694000000000003,20.872,0.5549999999999999,0.565,0.39,4.495,16.905,4.0600000000000005,4.52,4.08,11.5,5.5,0.935,2.26,43.5,3.665
144,8478498,2024,2024-06-29,607.1226,43.54,0.52,0.49,0.49,187.57,25.14,14.05,40.35,6.3,91.41,73.74,23.92,25.26,24.04,14.0,183.0,68.0,331.0,40.0,19.0,22.0,5.0,87.0,100.0,164.0,232.0,68.0,36.0,4.83,8.99,11.32,1.0,9.0,9.0,337.02,251.0,254.44,3.11,4.33,8.31,19.94,20.02,19.6,248.0,76.53,67.0,193.0,32.5,14.0,27.0,17.48,45.516,0.57,0.514,0.556,0.556,157.12999999999997,19.592,11.77,5.088,77.71200000000002,18.788,19.806,18.99,11.0,162.4,36.2,19.0,3.4,3.4,81.4,143.4,189.8,59.0,23.0,4.16,7.544000000000001,7.892,9.0,7.0,208.8,212.238,2.6599999999999997,17.134,17.293999999999997,16.916000000000004,0.51,0.506,0.512,2.1580000000000004,10.370000000000001,2.116,2.176,2.132,5.6,2.6,0.596,0.9280000000000002,26.8,1.8800000000000001
145,8476858,2024,2024-06-29,545.7908,6.13,0.41,0.42,0.4,57.32,6.13,3.76,13.86,1.89,28.33,22.02,5.71,6.31,5.88,3.0,52.0,24.0,96.0,10.0,5.0,3.0,0.0,26.0,30.0,47.0,71.0,11.0,11.0,1.21,1.45,3.46,0.0,4.0,1.0,98.25,76.0,77.61,0.79,0.59,2.1,4.82,4.91,4.85,92.0,22.61,19.0,40.0,10.56,6.0,7.0,6.8,9.18,0.47,0.5,0.475,0.48,47.91499999999999,4.2975,3.1525,1.57,24.865,4.1025,4.3225,4.1225,3.5,50.5,9.0,3.25,0.5,1.0,26.0,47.25,60.75,8.25,6.75,1.3324999999999998,1.055,1.91,1.75,1.0,64.0,64.205,0.665,3.965,3.985,3.9325,0.365,0.36,0.495,0.555,3.395,0.535,0.525,0.505,1.0,0.5,0.19,0.115,9.0,0.52
146,8478856,2024,2024-06-29,639.35547,65.44,0.61,0.59,0.6,203.41,18.87,14.25,47.68,6.79,109.16,78.25,18.31,18.96,18.39,18.0,200.0,75.0,361.0,47.0,20.0,20.0,4.0,92.0,103.0,180.0,255.0,39.0,24.0,6.84,5.03,7.0,10.0,5.0,5.0,370.21,275.0,280.97,3.04,3.59,4.28,17.62,17.8,17.48,219.0,65.86,70.0,163.0,23.92,28.0,19.0,14.54,52.508,0.5700000000000001,0.46399999999999997,0.566,0.566,170.582,15.954000000000002,12.258000000000001,5.763999999999999,95.47,15.413999999999998,16.009999999999998,15.466000000000003,16.8,172.6,44.4,18.0,2.6,4.4,85.4,154.6,218.2,41.0,15.8,5.966,4.892,5.098,4.6,5.8,236.2,237.83599999999996,2.6740000000000004,16.152,16.198,15.852,0.515,0.505,0.41500000000000004,1.295,13.235,1.28,1.27,1.25,3.5,0.0,0.81,0.0,31.5,1.5
147,8478046,2024,2024-06-29,569.9772,33.05,0.45,0.46,0.46,125.76,16.23,8.7,28.32,4.25,61.18,49.33,15.58,16.67,16.01,11.0,119.0,49.0,213.0,36.0,17.0,16.0,4.0,47.0,63.0,102.0,151.0,33.0,27.0,3.68,4.14,8.4,6.0,2.0,9.0,218.52,168.0,171.29,1.87,2.64,6.62,11.48,11.71,11.55,142.0,48.28,55.0,121.0,16.98,24.0,17.0,12.77,28.103999999999996,0.514,0.5,0.512,0.51,106.41400000000002,12.632,7.530000000000001,3.498,54.977999999999994,12.004,12.84,12.196000000000002,8.6,107.4,26.2,12.0,3.0,2.0,52.6,95.4,131.6,36.2,15.6,3.114,4.434,5.082000000000001,3.4,5.2,143.6,144.968,1.6320000000000001,10.1,10.212,10.028,0.505,0.52,0.49,1.55,7.824999999999999,1.5099999999999998,1.5699999999999998,1.53,2.0,1.0,0.415,0.485,20.0,1.735
148,8481535,2024,2024-06-29,590.2539,44.35,0.55,0.55,0.54,130.62,18.06,10.19,29.81,4.47,64.96,46.51,17.02,18.3,17.24,8.0,120.0,54.0,198.0,36.0,24.0,12.0,6.0,52.0,63.0,96.0,150.0,52.0,28.0,3.2,6.55,8.31,8.0,10.0,6.0,202.28,174.0,177.18,2.2,2.84,6.81,13.45,13.61,13.39,146.0,46.15,55.0,110.0,17.1,21.0,16.0,12.23,27.317500000000003,0.5075000000000001,0.4725,0.53,0.52,98.60499999999999,11.5225,7.407499999999999,3.3075,51.4025,10.98,11.555,11.002500000000001,5.0,99.75,22.5,12.5,4.0,3.0,49.0,87.25,120.75,35.5,13.75,2.9725,4.3775,4.175000000000001,4.0,4.25,133.25,133.75,1.61,9.6175,9.6175,9.455,0.59,0.58,0.47,2.03,3.91,1.9,2.02,1.89,2.0,4.0,0.19,1.49,12.0,0.69
