,playerId,action_season,action_date,prediction,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,weight,age_in_days,height_inches
588,8477504,2023,2023-06-28,601.57996,78.0,113402.0,2176.0,74.15,0.56,0.48,0.57,0.48,0.57,0.48,121.0,180.64,11.25,12.95,46.52,5.91,114.47,73.9,10.66,11.19,10.6,35.0,25.0,172.0,93.0,130.0,395.0,76.0,16.0,12.0,2.0,47.0,5.0,90.0,95.0,156.0,249.0,20.0,41.0,0.0,89.0,36.0,59.0,234.0,26.0,5.0,6.11,3.19,1.94,12.0,3.0,1.0,393.56,265.0,264.71,49.0,2.94,2.55,2.55,11.64,11.6,11.32,2176.0,419.0,211.0,356.0,1190.0,234.0,285.0,331.0,1326.0,0.0,0.0,169295.0,41.0,37.0,17.0,119.0,1170.18,127.77,118.92,127.77,118.94,1134.0,494.0,531.0,2159.0,131.0,107.0,24.0,1132.0,362.0,134.0,33.64,43.74,50.39,47.0,46.0,38.0,2158.27,1628.0,1627.82,20.09,23.2,23.01,124.84,124.82,118.97,902.6,98.64,93.97,98.64,94.06,920.0,321.0,390.0,1631.0,89.0,87.0,12.0,883.0,252.0,106.0,27.2,32.03,39.41,27.0,31.0,31.0,1632.97,1241.0,1241.75,12.68,19.05,19.05,92.27,92.45,90.18,130.51,141.55,2492.0,2714.0,195.0,10319.0,72.0
589,8480145,2023,2023-06-28,553.5972,82.0,107949.0,2319.0,33.85,0.49,0.53,0.49,0.53,0.5,0.52,192.0,151.23,7.0,8.39,39.38,4.76,87.28,68.19,6.72,7.01,6.71,7.0,16.0,142.0,73.0,81.0,296.0,33.0,10.0,7.0,0.0,33.0,10.0,71.0,84.0,132.0,205.0,19.0,44.0,0.0,169.0,29.0,51.0,203.0,7.0,5.0,4.51,0.81,1.68,6.0,2.0,2.0,294.97,215.0,214.71,45.0,1.81,1.36,0.68,8.13,8.13,7.89,2319.0,285.0,262.0,349.0,1423.0,299.0,319.0,303.0,1398.0,0.0,0.0,189148.0,44.0,33.0,14.0,129.0,935.23,93.68,89.15,93.77,89.27,869.0,432.0,394.0,1695.0,79.0,64.0,13.0,934.0,268.0,99.0,27.43,32.76,33.5,33.0,26.0,20.0,1694.68,1301.0,1302.5,14.11,15.38,15.35,92.44,92.61,90.32,958.44,98.88,93.14,99.06,93.38,964.0,352.0,422.0,1738.0,92.0,85.0,14.0,931.0,276.0,109.0,26.75,35.84,36.3,28.0,31.0,33.0,1733.34,1316.0,1316.56,14.7,19.59,19.59,93.98,94.1,90.8,173.99,152.31,3142.0,2819.0,186.0,10196.0,72.0
590,8480049,2023,2023-06-28,537.8029,63.0,56420.0,1260.0,19.83,0.49,0.53,0.48,0.53,0.49,0.52,351.0,46.37,1.35,2.4,13.03,1.56,28.32,21.34,1.33,1.34,1.32,2.0,4.0,49.0,19.0,49.0,117.0,8.0,2.0,6.0,0.0,6.0,2.0,24.0,28.0,47.0,66.0,11.0,25.0,0.0,91.0,20.0,39.0,66.0,2.0,0.0,1.07,0.28,0.0,2.0,0.0,0.0,116.73,68.0,67.92,33.0,0.48,1.48,0.21,1.62,1.62,1.59,1260.0,106.0,166.0,157.0,831.0,189.0,180.0,149.0,742.0,0.0,0.0,172006.0,25.0,21.0,9.0,93.0,430.38,41.55,39.77,41.51,39.73,417.0,186.0,220.0,823.0,34.0,44.0,4.0,431.0,128.0,44.0,12.98,15.61,12.97,13.0,7.0,14.0,827.28,603.0,605.25,5.98,9.4,9.4,38.13,38.2,37.41,455.36,42.74,40.7,42.8,40.76,448.0,186.0,264.0,898.0,34.0,37.0,3.0,446.0,151.0,37.0,12.87,18.5,11.38,8.0,17.0,9.0,896.16,634.0,634.92,7.26,7.25,6.98,43.01,43.13,41.52,163.05,147.48,2894.0,2602.0,190.0,8921.0,75.0
591,8477220,2023,2023-06-28,550.6386,71.0,78671.0,1700.0,30.57,0.54,0.52,0.53,0.52,0.52,0.52,274.0,110.53,5.1,6.47,28.27,3.6,63.22,50.36,4.94,5.07,4.91,5.0,7.0,101.0,56.0,88.0,245.0,19.0,7.0,16.0,0.0,24.0,6.0,44.0,60.0,94.0,150.0,4.0,8.0,0.0,45.0,21.0,50.0,146.0,9.0,2.0,3.63,1.02,0.45,4.0,3.0,0.0,242.22,157.0,155.54,39.0,1.36,3.94,0.11,6.34,6.31,6.13,1700.0,220.0,156.0,214.0,1110.0,239.0,210.0,191.0,1060.0,0.0,0.0,178826.0,8.0,14.0,6.0,85.0,665.0,68.95,66.04,68.89,65.98,634.0,295.0,334.0,1263.0,52.0,73.0,10.0,656.0,195.0,78.0,19.99,23.75,25.21,14.0,20.0,18.0,1259.6,929.0,927.06,10.1,15.45,15.45,63.59,63.6,62.01,623.28,58.02,55.04,58.43,55.42,592.0,275.0,271.0,1138.0,35.0,60.0,7.0,626.0,179.0,62.0,18.42,22.07,17.53,13.0,11.0,11.0,1140.87,867.0,871.66,9.25,12.63,12.63,54.65,54.93,53.06,169.27,159.33,3015.0,2789.0,194.0,11670.0,73.0
592,8479378,2023,2023-06-28,549.36316,19.0,15634.0,347.0,1.08,0.44,0.5,0.44,0.51,0.42,0.5,114.0,14.92,0.52,0.8,4.11,0.48,8.89,7.2,0.5,0.51,0.5,1.0,1.0,11.0,11.0,16.0,38.0,3.0,1.0,0.0,1.0,3.0,1.0,5.0,12.0,10.0,21.0,9.0,21.0,0.0,44.0,3.0,10.0,21.0,1.0,0.0,0.39,0.13,0.0,0.0,1.0,0.0,37.6,22.0,21.83,9.0,0.16,0.0,0.15,0.53,0.53,0.52,347.0,31.0,41.0,44.0,231.0,25.0,57.0,39.0,226.0,0.0,0.0,53337.0,21.0,9.0,3.0,20.0,107.33,10.56,10.16,10.64,10.24,104.0,43.0,56.0,203.0,9.0,12.0,4.0,102.0,32.0,13.0,3.33,4.01,3.22,2.0,5.0,2.0,205.16,147.0,148.46,1.5,2.22,2.22,9.83,9.95,9.76,149.18,13.2,12.78,13.31,12.89,157.0,49.0,56.0,262.0,13.0,15.0,1.0,152.0,43.0,11.0,4.67,5.06,3.47,5.0,4.0,4.0,260.31,206.0,205.29,2.17,2.57,2.57,12.8,12.86,12.64,51.83,51.9,885.0,867.0,228.0,9164.0,79.0
593,8476945,2023,2023-06-28,545.2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,10997.0,76.0
594,8482665,2023,2023-06-28,626.0233,80.0,82042.0,1659.0,60.54,0.56,0.5,0.55,0.51,0.55,0.51,354.0,159.09,20.0,11.72,35.25,5.26,85.17,60.6,19.22,20.01,19.24,18.0,15.0,148.0,70.0,52.0,270.0,57.0,24.0,8.0,5.0,32.0,6.0,64.0,84.0,124.0,194.0,1.0,2.0,409.0,79.0,55.0,48.0,141.0,58.0,19.0,4.84,7.45,7.7,10.0,8.0,6.0,273.61,218.0,220.34,11.0,2.68,1.18,5.96,16.71,16.81,16.37,1659.0,312.0,141.0,264.0,942.0,257.0,170.0,258.0,974.0,409.0,560.0,208697.0,2.0,48.0,24.0,48.0,733.34,72.9,70.35,73.25,70.71,705.0,319.0,351.0,1375.0,91.0,57.0,12.0,749.0,206.0,69.0,21.85,25.46,25.59,27.0,42.0,22.0,1386.34,1024.0,1030.77,11.9,13.0,13.0,71.8,72.25,70.46,595.38,58.25,56.55,58.6,56.89,558.0,266.0,282.0,1106.0,59.0,45.0,6.0,584.0,189.0,51.0,16.8,23.5,17.94,22.0,22.0,15.0,1107.49,824.0,825.49,8.49,7.78,7.78,58.96,59.29,58.39,175.61,177.92,3247.0,3131.0,175.0,7540.0,74.0
595,8477416,2023,2023-06-28,643.085,81.0,75930.0,1549.0,55.97,0.58,0.49,0.59,0.5,0.59,0.5,500.0,215.42,23.26,15.72,48.24,7.28,119.87,84.63,21.49,23.38,21.6,12.0,13.0,198.0,101.0,59.0,358.0,45.0,20.0,16.0,4.0,42.0,4.0,123.0,94.0,178.0,279.0,8.0,16.0,18.0,63.0,56.0,20.0,209.0,67.0,23.0,6.61,8.06,8.58,6.0,6.0,8.0,361.39,299.0,302.07,7.0,3.57,2.51,4.07,22.77,22.87,21.8,1549.0,273.0,124.0,315.0,837.0,270.0,195.0,233.0,851.0,18.0,41.0,218409.0,16.0,28.0,12.0,38.0,737.05,71.16,67.5,71.59,67.92,719.0,323.0,367.0,1409.0,72.0,62.0,9.0,796.0,170.0,76.0,23.14,20.73,27.29,23.0,23.0,26.0,1423.0,1042.0,1050.48,11.74,12.74,12.34,70.56,70.97,68.78,507.31,50.86,48.88,50.9,48.91,485.0,228.0,258.0,971.0,52.0,46.0,5.0,501.0,159.0,53.0,15.19,19.98,15.7,17.0,24.0,11.0,964.93,713.0,709.94,7.42,9.81,9.81,48.46,48.54,47.52,180.77,189.14,3289.0,3339.0,177.0,10306.0,72.0
596,8477444,2023,2023-06-28,589.61053,49.0,48668.0,974.0,35.86,0.52,0.49,0.56,0.49,0.56,0.49,246.0,109.09,9.23,7.5,24.91,3.25,61.03,41.07,9.07,9.31,9.15,15.0,11.0,105.0,42.0,59.0,206.0,39.0,13.0,5.0,1.0,26.0,2.0,50.0,51.0,92.0,134.0,7.0,14.0,0.0,17.0,31.0,17.0,111.0,27.0,9.0,3.45,3.11,2.67,6.0,5.0,2.0,208.63,147.0,149.13,5.0,1.67,0.52,0.58,10.32,10.42,10.31,974.0,183.0,73.0,164.0,554.0,148.0,118.0,158.0,550.0,0.0,6.0,128838.0,14.0,20.0,10.0,15.0,456.31,44.75,42.1,44.93,42.27,463.0,173.0,216.0,852.0,52.0,32.0,5.0,466.0,126.0,44.0,13.71,15.46,15.58,18.0,20.0,14.0,862.34,636.0,642.72,7.5,6.63,6.63,45.62,45.85,43.72,365.44,40.94,39.01,40.97,39.04,354.0,149.0,161.0,664.0,42.0,40.0,5.0,332.0,125.0,46.0,9.95,15.79,15.2,10.0,18.0,14.0,659.85,503.0,501.84,5.39,8.71,8.72,37.6,37.64,36.94,107.22,113.38,1900.0,2014.0,201.0,10366.0,75.0
597,8474586,2023,2023-06-28,617.13794,82.0,82087.0,1672.0,63.84,0.57,0.49,0.57,0.5,0.57,0.51,413.0,178.93,18.68,13.26,38.53,5.85,98.86,70.82,18.36,18.93,18.61,32.0,11.0,177.0,69.0,75.0,321.0,63.0,20.0,15.0,2.0,33.0,5.0,77.0,96.0,157.0,226.0,16.0,34.0,34.0,44.0,55.0,33.0,171.0,58.0,17.0,6.09,6.85,5.74,5.0,11.0,4.0,325.36,246.0,248.65,9.0,2.93,4.27,3.22,18.38,18.59,18.41,1672.0,322.0,136.0,262.0,952.0,250.0,184.0,269.0,969.0,34.0,43.0,215852.0,34.0,18.0,9.0,25.0,781.33,80.46,76.91,80.7,77.17,748.0,339.0,388.0,1475.0,97.0,65.0,11.0,773.0,231.0,83.0,22.87,28.21,29.37,28.0,46.0,23.0,1486.17,1087.0,1093.66,13.12,14.11,14.51,79.06,79.44,76.62,597.14,60.42,58.63,60.71,58.91,543.0,281.0,268.0,1092.0,67.0,50.0,9.0,575.0,194.0,55.0,16.32,24.59,19.52,21.0,23.0,23.0,1091.9,824.0,824.82,8.53,9.06,9.07,59.88,60.12,59.31,174.57,182.33,3272.0,3261.0,187.0,12097.0,71.0
598,8476826,2023,2023-06-28,589.42065,81.0,83273.0,1745.0,58.46,0.5,0.52,0.51,0.53,0.51,0.53,335.0,144.81,17.84,10.08,32.02,4.98,76.06,59.03,17.37,17.86,17.39,17.0,17.0,141.0,59.0,44.0,244.0,48.0,14.0,12.0,3.0,28.0,6.0,60.0,80.0,127.0,186.0,26.0,66.0,483.0,118.0,65.0,27.0,126.0,54.0,20.0,4.4,6.96,6.47,4.0,6.0,4.0,247.2,200.0,202.06,8.0,2.19,2.14,4.7,15.32,15.4,15.26,1745.0,207.0,211.0,292.0,1035.0,308.0,235.0,289.0,913.0,483.0,489.0,211066.0,66.0,74.0,30.0,54.0,696.3,68.97,67.36,69.49,67.88,673.0,308.0,339.0,1320.0,75.0,57.0,8.0,705.0,213.0,63.0,20.55,26.79,21.62,28.0,29.0,18.0,1335.51,981.0,990.91,9.84,10.67,10.63,68.18,68.83,67.84,667.14,68.85,65.21,68.83,65.18,625.0,302.0,349.0,1276.0,64.0,58.0,12.0,658.0,199.0,70.0,19.37,25.3,24.17,16.0,27.0,21.0,1270.26,927.0,924.62,11.07,13.55,13.56,66.35,66.38,64.64,183.41,171.35,3363.0,3029.0,172.0,11518.0,69.0
599,8481789,2023,2023-06-28,561.81744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,8094.0,71.0
600,8477955,2023,2023-06-28,661.9662,79.0,77448.0,1666.0,80.74,0.57,0.49,0.59,0.5,0.58,0.51,450.0,208.66,20.36,13.82,45.94,7.0,115.26,84.61,19.69,20.55,19.87,19.0,11.0,210.0,77.0,109.0,396.0,70.0,40.0,18.0,5.0,32.0,9.0,89.0,99.0,170.0,247.0,7.0,14.0,26.0,65.0,56.0,28.0,213.0,48.0,26.0,6.47,6.13,7.77,16.0,12.0,12.0,400.79,287.0,290.07,11.0,3.15,3.44,1.67,21.85,22.06,21.43,1666.0,308.0,171.0,240.0,947.0,235.0,156.0,262.0,1013.0,26.0,52.0,209691.0,14.0,44.0,22.0,28.0,760.53,76.42,72.58,76.78,72.95,761.0,293.0,381.0,1435.0,102.0,68.0,10.0,771.0,195.0,88.0,22.94,24.36,29.11,38.0,34.0,30.0,1440.37,1054.0,1058.8,12.74,13.5,14.0,75.16,75.52,72.73,544.44,57.76,55.15,58.12,55.48,518.0,243.0,233.0,994.0,62.0,35.0,7.0,538.0,165.0,58.0,15.35,20.53,21.88,19.0,23.0,20.0,999.6,761.0,763.79,8.13,7.35,7.35,58.54,58.81,57.45,170.79,177.44,3178.0,3176.0,185.0,9889.0,73.0
601,8475768,2023,2023-06-28,636.5246,71.0,74223.0,1543.0,46.86,0.58,0.49,0.58,0.5,0.58,0.51,288.0,159.62,25.23,13.4,33.34,5.63,85.02,58.38,23.37,25.22,23.37,12.0,7.0,167.0,54.0,70.0,291.0,40.0,21.0,14.0,4.0,28.0,7.0,63.0,88.0,146.0,200.0,11.0,22.0,73.0,55.0,44.0,31.0,127.0,61.0,33.0,4.53,7.64,13.06,3.0,7.0,11.0,291.37,221.0,220.9,6.0,3.09,3.14,5.72,22.6,22.59,21.16,1543.0,280.0,139.0,292.0,832.0,236.0,154.0,226.0,927.0,73.0,84.0,183746.0,22.0,16.0,8.0,25.0,655.56,71.82,68.46,72.05,68.7,649.0,268.0,347.0,1264.0,65.0,57.0,8.0,654.0,189.0,74.0,19.3,23.63,28.9,20.0,21.0,24.0,1268.16,917.0,922.09,10.55,12.43,12.29,70.08,70.26,67.88,482.03,52.57,50.39,52.65,50.46,455.0,216.0,228.0,899.0,67.0,47.0,12.0,459.0,146.0,66.0,13.94,17.76,20.87,17.0,24.0,26.0,895.92,671.0,669.8,7.27,9.64,9.64,50.2,50.29,49.17,149.94,153.73,2836.0,2849.0,190.0,11325.0,70.0
602,8479293,2023,2023-06-28,560.3657,82.0,69963.0,1643.0,39.94,0.44,0.53,0.42,0.55,0.43,0.55,637.0,125.81,19.55,8.99,25.66,4.22,59.47,48.1,19.16,19.57,19.19,12.0,7.0,115.0,51.0,26.0,192.0,35.0,16.0,12.0,1.0,22.0,7.0,52.0,57.0,99.0,150.0,14.0,34.0,3.0,190.0,33.0,24.0,91.0,55.0,20.0,2.67,7.3,9.57,3.0,6.0,7.0,192.84,166.0,166.85,14.0,1.91,2.02,2.65,18.81,18.9,18.62,1643.0,188.0,274.0,206.0,975.0,214.0,160.0,241.0,1028.0,3.0,22.0,227976.0,34.0,52.0,23.0,68.0,476.1,53.37,51.82,53.69,52.13,455.0,204.0,209.0,868.0,54.0,40.0,6.0,461.0,143.0,55.0,12.83,18.37,22.18,16.0,18.0,20.0,871.75,659.0,663.01,6.63,8.11,7.75,52.25,52.62,51.44,627.8,67.41,63.12,67.56,63.26,594.0,275.0,348.0,1217.0,64.0,58.0,12.0,617.0,176.0,76.0,18.1,21.52,27.77,13.0,22.0,29.0,1213.09,869.0,866.5,11.19,13.25,13.25,65.35,65.42,62.6,201.64,175.35,3879.0,3136.0,180.0,11502.0,72.0
603,8480009,2023,2023-06-28,586.6668,61.0,53130.0,1116.0,38.19,0.59,0.48,0.58,0.49,0.59,0.5,461.0,120.3,11.37,7.84,27.25,4.18,68.3,49.07,11.13,11.43,11.18,7.0,6.0,116.0,52.0,50.0,218.0,31.0,18.0,10.0,1.0,25.0,6.0,48.0,62.0,98.0,150.0,7.0,14.0,3.0,91.0,20.0,12.0,118.0,44.0,6.0,3.73,5.52,2.12,7.0,8.0,3.0,220.84,168.0,169.87,2.0,1.71,1.49,1.05,12.04,12.11,11.89,1116.0,202.0,86.0,198.0,630.0,168.0,149.0,166.0,633.0,3.0,9.0,168629.0,14.0,10.0,5.0,51.0,513.9,48.53,46.14,48.9,46.51,504.0,221.0,256.0,981.0,56.0,50.0,7.0,547.0,130.0,48.0,15.98,15.99,16.58,25.0,16.0,15.0,995.54,725.0,734.13,8.33,8.5,8.5,48.37,48.75,47.19,362.46,33.48,32.36,33.41,32.28,337.0,172.0,190.0,699.0,36.0,24.0,3.0,373.0,107.0,29.0,10.92,13.62,8.94,9.0,16.0,11.0,694.84,509.0,506.38,5.16,5.68,5.68,32.96,32.9,32.35,139.82,150.26,2572.0,2638.0,191.0,8833.0,70.0
604,8478840,2023,2023-06-28,540.8797,82.0,80490.0,1941.0,25.0,0.46,0.53,0.47,0.54,0.48,0.54,410.0,75.69,2.88,4.47,22.13,2.73,47.64,34.15,2.58,2.88,2.57,10.0,7.0,76.0,38.0,53.0,167.0,20.0,3.0,8.0,0.0,24.0,3.0,37.0,39.0,73.0,111.0,19.0,47.0,0.0,203.0,14.0,23.0,110.0,3.0,1.0,2.12,0.32,0.44,2.0,1.0,0.0,166.61,114.0,114.09,19.0,0.9,0.98,0.08,3.7,3.7,3.37,1941.0,93.0,229.0,294.0,1325.0,298.0,231.0,234.0,1178.0,0.0,0.0,217449.0,47.0,45.0,17.0,89.0,602.77,53.41,52.04,53.99,52.58,599.0,238.0,274.0,1111.0,64.0,41.0,5.0,623.0,171.0,43.0,18.12,21.39,13.89,29.0,28.0,7.0,1120.94,837.0,844.97,8.13,7.52,7.52,54.01,54.51,53.62,651.95,61.78,59.37,61.92,59.51,608.0,292.0,340.0,1240.0,63.0,59.0,13.0,639.0,196.0,65.0,17.43,24.42,19.92,15.0,25.0,23.0,1236.09,900.0,897.35,10.13,11.2,11.2,60.71,60.84,59.48,201.62,180.97,3636.0,3113.0,196.0,9687.0,75.0
605,8475208,2023,2023-06-28,529.69525,82.0,101553.0,2179.0,31.4,0.43,0.57,0.45,0.55,0.45,0.55,240.0,80.75,4.06,4.92,22.22,2.83,49.41,36.56,3.85,4.08,3.86,13.0,11.0,82.0,38.0,69.0,189.0,25.0,1.0,5.0,0.0,21.0,0.0,49.0,44.0,81.0,119.0,9.0,16.0,0.0,123.0,36.0,40.0,113.0,4.0,3.0,2.66,0.56,0.84,1.0,0.0,0.0,189.54,120.0,120.29,31.0,1.03,1.18,0.57,4.52,4.53,4.46,2179.0,198.0,418.0,362.0,1201.0,248.0,206.0,301.0,1424.0,0.0,0.0,196420.0,16.0,26.0,10.0,142.0,803.59,77.34,74.82,77.41,74.9,816.0,306.0,417.0,1539.0,70.0,70.0,7.0,814.0,235.0,73.0,24.21,29.21,23.93,19.0,30.0,21.0,1545.88,1122.0,1125.95,11.51,13.47,13.31,75.54,75.71,74.37,999.49,101.87,97.37,101.97,97.46,1012.0,365.0,486.0,1863.0,115.0,91.0,18.0,973.0,302.0,102.0,27.74,36.41,37.73,31.0,43.0,41.0,1865.28,1377.0,1377.15,16.95,21.6,21.28,97.53,97.55,94.79,222.63,165.61,3667.0,2995.0,207.0,11618.0,76.0
606,8478407,2023,2023-06-28,607.7564,81.0,115033.0,2177.0,76.1,0.57,0.46,0.57,0.49,0.57,0.49,128.0,151.95,9.75,10.17,40.28,5.13,95.64,65.02,9.34,9.81,9.41,24.0,26.0,150.0,76.0,109.0,335.0,64.0,14.0,14.0,0.0,33.0,2.0,79.0,84.0,136.0,212.0,26.0,55.0,0.0,115.0,50.0,54.0,203.0,16.0,7.0,5.67,1.67,2.41,11.0,3.0,0.0,336.98,226.0,227.14,43.0,2.23,2.98,0.61,11.36,11.4,10.97,2177.0,383.0,187.0,368.0,1239.0,215.0,273.0,373.0,1316.0,0.0,0.0,179306.0,55.0,47.0,22.0,80.0,1098.81,116.26,110.66,116.83,111.25,1068.0,465.0,524.0,2057.0,140.0,92.0,15.0,1109.0,298.0,126.0,34.0,37.4,44.85,54.0,46.0,40.0,2078.42,1533.0,1546.18,17.7,19.08,19.08,114.87,115.55,111.89,830.99,86.29,81.01,86.53,81.22,816.0,332.0,387.0,1535.0,93.0,77.0,13.0,806.0,244.0,98.0,23.5,30.75,32.04,29.0,34.0,30.0,1537.89,1148.0,1149.02,12.52,17.65,17.65,81.16,81.37,79.48,133.24,154.15,2630.0,2779.0,203.0,9738.0,72.0
607,8476457,2023,2023-06-28,562.03644,82.0,116308.0,2218.0,55.48,0.46,0.55,0.48,0.55,0.48,0.55,133.0,142.51,6.94,8.02,38.43,4.78,83.44,66.39,6.77,7.02,6.85,12.0,13.0,143.0,65.0,91.0,299.0,33.0,8.0,12.0,0.0,33.0,3.0,62.0,90.0,135.0,200.0,23.0,47.0,0.0,222.0,32.0,30.0,191.0,11.0,6.0,3.83,1.4,1.72,3.0,3.0,2.0,299.92,208.0,209.09,19.0,1.63,2.15,1.28,7.3,7.36,7.21,2218.0,268.0,318.0,376.0,1256.0,248.0,237.0,376.0,1357.0,0.0,0.0,181631.0,47.0,19.0,7.0,173.0,946.17,94.61,91.86,95.35,92.59,897.0,432.0,401.0,1730.0,103.0,72.0,14.0,983.0,250.0,96.0,29.74,31.4,33.46,39.0,35.0,29.0,1750.98,1329.0,1341.77,13.15,13.44,13.48,94.28,94.97,93.46,1025.2,110.2,102.81,110.45,103.03,988.0,427.0,486.0,1901.0,113.0,102.0,20.0,999.0,291.0,125.0,29.55,36.66,43.98,31.0,40.0,42.0,1902.66,1415.0,1415.55,17.66,24.09,24.1,103.76,104.0,100.27,160.4,132.55,3017.0,2452.0,208.0,11185.0,75.0
