,playerId,name,season_type,situation,action_season,action_date,gamescore_toi
1534,8473533,Jordan Staal,playoffs,all,2019,2019-06-12,500.0
1535,8473544,Derick Brassard,playoffs,all,2019,2019-06-12,612.0
1536,8473546,Michael Grabner,playoffs,all,2019,2019-06-12,544.0
1537,8473548,Phil Kessel,playoffs,all,2019,2019-06-12,560.0
1538,8473563,Nicklas Backstrom,playoffs,all,2019,2019-06-12,542.0
1539,8473604,Jonathan Toews,playoffs,all,2019,2019-06-12,622.0
1540,8473618,Mathieu Perreault,playoffs,all,2019,2019-06-12,516.0
1541,8473986,Alex Killorn,playoffs,all,2019,2019-06-12,568.0
1542,8473994,Jamie Benn,playoffs,all,2019,2019-06-12,638.0
1543,8474009,Nick Bonino,playoffs,all,2019,2019-06-12,560.0
1544,8474013,Ian Cole,playoffs,all,2019,2019-06-12,556.0
1545,8474027,Justin Braun,playoffs,all,2019,2019-06-12,534.0
1546,8474031,Kevin Shattenkirk,playoffs,all,2019,2019-06-12,632.0
1547,8474034,Pat Maroon,playoffs,all,2019,2019-06-12,568.0
1548,8474037,James van Riemsdyk,playoffs,all,2019,2019-06-12,530.0
1549,8474038,Paul Byron,playoffs,all,2019,2019-06-12,588.0
1550,8474062,Riley Nash,playoffs,all,2019,2019-06-12,522.0
1551,8474068,Kyle Turris,playoffs,all,2019,2019-06-12,504.0
1552,8474091,Brandon Sutter,playoffs,all,2019,2019-06-12,534.0
1553,8474102,David Perron,playoffs,all,2019,2019-06-12,734.0
1554,8474125,Carl Gunnarsson,playoffs,all,2019,2019-06-12,554.0
1555,8474134,Yannick Weber,playoffs,all,2019,2019-06-12,474.0
1556,8474141,Patrick Kane,playoffs,all,2019,2019-06-12,610.0
1557,8474149,Evgenii Dadonov,playoffs,all,2019,2019-06-12,634.0
1558,8474150,Mikael Backlund,playoffs,all,2019,2019-06-12,604.0
1559,8474151,Ryan McDonagh,playoffs,all,2019,2019-06-12,586.0
1560,8474157,Max Pacioretty,playoffs,all,2019,2019-06-12,668.0
1561,8474161,Jakub Voracek,playoffs,all,2019,2019-06-12,652.0
1562,8474166,Alec Martinez,playoffs,all,2019,2019-06-12,624.0
1563,8474176,Carl Hagelin,playoffs,all,2019,2019-06-12,504.0
1564,8474189,Lars Eller,playoffs,all,2019,2019-06-12,568.0
1565,8474207,Nick Holden,playoffs,all,2019,2019-06-12,614.0
1566,8474218,Jason Demers,playoffs,all,2019,2019-06-12,522.0
1567,8474291,Jay Beagle,playoffs,all,2019,2019-06-12,480.0
1568,8474565,Alex Pietrangelo,playoffs,all,2019,2019-06-12,618.0
1569,8474567,Zach Bogosian,playoffs,all,2019,2019-06-12,614.0
1570,8474568,Luke Schenn,playoffs,all,2019,2019-06-12,616.0
1571,8474573,Josh Bailey,playoffs,all,2019,2019-06-12,612.0
1572,8474574,Tyler Myers,playoffs,all,2019,2019-06-12,450.0
1573,8474581,Jake Gardiner,playoffs,all,2019,2019-06-12,580.0
1574,8474586,Jordan Eberle,playoffs,all,2019,2019-06-12,620.0
1575,8474590,John Carlson,playoffs,all,2019,2019-06-12,582.0
1576,8474600,Roman Josi,playoffs,all,2019,2019-06-12,718.0
1577,8474602,Justin Schultz,playoffs,all,2019,2019-06-12,532.0
1578,8474613,Derek Stepan,playoffs,all,2019,2019-06-12,542.0
1579,8474618,Marco Scandella,playoffs,all,2019,2019-06-12,528.0
1580,8474668,Dale Weise,playoffs,all,2019,2019-06-12,438.0
1581,8474673,TJ Brodie,playoffs,all,2019,2019-06-12,534.0
1582,8474679,Gustav Nyquist,playoffs,all,2019,2019-06-12,540.0
1583,8474683,Derek Grant,playoffs,all,2019,2019-06-12,526.0
1584,8474685,Matt Calvert,playoffs,all,2019,2019-06-12,664.0
1585,8474709,Matt Martin,playoffs,all,2019,2019-06-12,554.0
1586,8474715,Cam Atkinson,playoffs,all,2019,2019-06-12,580.0
1587,8474716,Jared Spurgeon,playoffs,all,2019,2019-06-12,582.0
1588,8474736,Zac Rinaldo,playoffs,all,2019,2019-06-12,366.0
1589,8474818,Jordie Benn,playoffs,all,2019,2019-06-12,456.0
1590,8474849,Antoine Roussel,playoffs,all,2019,2019-06-12,574.0
1591,8474870,Tyler Johnson,playoffs,all,2019,2019-06-12,570.0
1592,8474884,Mike Hoffman,playoffs,all,2019,2019-06-12,670.0
1593,8475098,Tyler Bozak,playoffs,all,2019,2019-06-12,556.0
1594,8475158,Ryan O'Reilly,playoffs,all,2019,2019-06-12,722.0
1595,8475160,Kyle Clifford,playoffs,all,2019,2019-06-12,574.0
1596,8475163,Alex Chiasson,playoffs,all,2019,2019-06-12,642.0
1597,8475166,John Tavares,playoffs,all,2019,2019-06-12,652.0
1598,8475167,Victor Hedman,playoffs,all,2019,2019-06-12,662.0
1599,8475168,Matt Duchene,playoffs,all,2019,2019-06-12,614.0
1600,8475170,Brayden Schenn,playoffs,all,2019,2019-06-12,602.0
1601,8475171,Oliver Ekman-Larsson,playoffs,all,2019,2019-06-12,522.0
1602,8475172,Nazem Kadri,playoffs,all,2019,2019-06-12,736.0
1603,8475176,Ryan Ellis,playoffs,all,2019,2019-06-12,708.0
1604,8475177,Calvin de Haan,playoffs,all,2019,2019-06-12,486.0
1605,8475178,Zack Kassian,playoffs,all,2019,2019-06-12,474.0
1606,8475179,Dmitry Kulikov,playoffs,all,2019,2019-06-12,580.0
1607,8475181,Nick Leddy,playoffs,all,2019,2019-06-12,552.0
1608,8475188,Brayden McNabb,playoffs,all,2019,2019-06-12,584.0
1609,8475191,Reilly Smith,playoffs,all,2019,2019-06-12,676.0
1610,8475193,Tomas Tatar,playoffs,all,2019,2019-06-12,590.0
1611,8475197,Tyson Barrie,playoffs,all,2019,2019-06-12,524.0
1612,8475200,Dmitry Orlov,playoffs,all,2019,2019-06-12,562.0
1613,8475208,Brian Dumoulin,playoffs,all,2019,2019-06-12,554.0
1614,8475209,Richard Panik,playoffs,all,2019,2019-06-12,556.0
1615,8475218,Mattias Ekholm,playoffs,all,2019,2019-06-12,556.0
1616,8475220,Marcus Foligno,playoffs,all,2019,2019-06-12,606.0
1617,8475222,Sami Vatanen,playoffs,all,2019,2019-06-12,566.0
1618,8475225,Craig Smith,playoffs,all,2019,2019-06-12,526.0
1619,8475231,Casey Cizikas,playoffs,all,2019,2019-06-12,510.0
1620,8475233,David Savard,playoffs,all,2019,2019-06-12,500.0
1621,8475236,Cody Eakin,playoffs,all,2019,2019-06-12,510.0
1622,8475246,Kevin Connauton,playoffs,all,2019,2019-06-12,668.0
1623,8475279,Ben Chiarot,playoffs,all,2019,2019-06-12,528.0
1624,8475287,Erik Haula,playoffs,all,2019,2019-06-12,510.0
1625,8475314,Anders Lee,playoffs,all,2019,2019-06-12,640.0
1626,8475324,Nick Jensen,playoffs,all,2019,2019-06-12,542.0
1627,8475343,Nic Dowd,playoffs,all,2019,2019-06-12,502.0
1628,8475455,Brenden Dillon,playoffs,all,2019,2019-06-12,524.0
1629,8475462,Radko Gudas,playoffs,all,2019,2019-06-12,602.0
1630,8475690,Christopher Tanev,playoffs,all,2019,2019-06-12,538.0
1631,8475692,Mats Zuccarello,playoffs,all,2019,2019-06-12,492.0
1632,8475714,Calle Jarnkrok,playoffs,all,2019,2019-06-12,608.0
1633,8475718,Justin Holl,playoffs,all,2019,2019-06-12,552.0
1634,8475722,Jason Zucker,playoffs,all,2019,2019-06-12,664.0
1635,8475726,Tyler Toffoli,playoffs,all,2019,2019-06-12,578.0
1636,8475730,Stephen Johns,playoffs,all,2019,2019-06-12,470.0
1637,8475744,Evgeny Kuznetsov,playoffs,all,2019,2019-06-12,596.0
1638,8475745,Charlie Coyle,playoffs,all,2019,2019-06-12,608.0
1639,8475752,Tyler Pitlick,playoffs,all,2019,2019-06-12,488.0
1640,8475753,Justin Faulk,playoffs,all,2019,2019-06-12,554.0
1641,8475754,Brock Nelson,playoffs,all,2019,2019-06-12,608.0
1642,8475762,Derek Forbort,playoffs,all,2019,2019-06-12,522.0
1643,8475763,Kevin Hayes,playoffs,all,2019,2019-06-12,638.0
1644,8475765,Vladimir Tarasenko,playoffs,all,2019,2019-06-12,520.0
1645,8475766,Austin Watson,playoffs,all,2019,2019-06-12,504.0
1646,8475768,Jaden Schwartz,playoffs,all,2019,2019-06-12,646.0
1647,8475772,Riley Sheahan,playoffs,all,2019,2019-06-12,510.0
1648,8475780,Chris Wagner,playoffs,all,2019,2019-06-12,534.0
1649,8475786,Zach Hyman,playoffs,all,2019,2019-06-12,612.0
1650,8475791,Taylor Hall,playoffs,all,2019,2019-06-12,554.0
1651,8475792,Brett Connolly,playoffs,all,2019,2019-06-12,452.0
1652,8475793,Ryan Johansen,playoffs,all,2019,2019-06-12,798.0
1653,8475794,Tyler Seguin,playoffs,all,2019,2019-06-12,580.0
1654,8475796,Mark Pysyk,playoffs,all,2019,2019-06-12,532.0
1655,8475797,Jarred Tinordi,playoffs,all,2019,2019-06-12,458.0
1656,8475798,Mikael Granlund,playoffs,all,2019,2019-06-12,532.0
1657,8475799,Nino Niederreiter,playoffs,all,2019,2019-06-12,590.0
1658,8475807,Joakim Nordstrom,playoffs,all,2019,2019-06-12,474.0
1659,8475810,Bryan Rust,playoffs,all,2019,2019-06-12,636.0
1660,8475820,Joonas Donskoi,playoffs,all,2019,2019-06-12,634.0
1661,8475848,Brendan Gallagher,playoffs,all,2019,2019-06-12,658.0
1662,8475906,John Klingberg,playoffs,all,2019,2019-06-12,588.0
1663,8475913,Mark Stone,playoffs,all,2019,2019-06-12,700.0
1664,8475968,Alex Belzile,playoffs,all,2019,2019-06-12,662.0
1665,8476166,Taylor Fedun,playoffs,all,2019,2019-06-12,540.0
1666,8476288,Ryan Dzingel,playoffs,all,2019,2019-06-12,444.0
1667,8476292,Ondrej Palat,playoffs,all,2019,2019-06-12,716.0
1668,8476326,Josh Archibald,playoffs,all,2019,2019-06-12,642.0
1669,8476329,Travis Boyd,playoffs,all,2019,2019-06-12,558.0
1670,8476331,Dylan DeMelo,playoffs,all,2019,2019-06-12,544.0
1671,8476346,Johnny Gaudreau,playoffs,all,2019,2019-06-12,606.0
1672,8476356,Tobias Rieder,playoffs,all,2019,2019-06-12,596.0
1673,8476374,Sean Kuraly,playoffs,all,2019,2019-06-12,514.0
1674,8476389,Vincent Trocheck,playoffs,all,2019,2019-06-12,562.0
1675,8476392,Adam Lowry,playoffs,all,2019,2019-06-12,748.0
1676,8476393,Nick Cousins,playoffs,all,2019,2019-06-12,638.0
1677,8476399,Blake Coleman,playoffs,all,2019,2019-06-12,640.0
1678,8476406,Nicholas Shore,playoffs,all,2019,2019-06-12,498.0
1679,8476419,Jean-Gabriel Pageau,playoffs,all,2019,2019-06-12,612.0
1680,8476428,Rocco Grimaldi,playoffs,all,2019,2019-06-12,564.0
1681,8476429,Scott Mayfield,playoffs,all,2019,2019-06-12,546.0
1682,8476432,Boone Jenner,playoffs,all,2019,2019-06-12,476.0
1683,8476438,Brandon Saad,playoffs,all,2019,2019-06-12,602.0
1684,8476441,Joel Edmundson,playoffs,all,2019,2019-06-12,622.0
1685,8476442,Matt Nieto,playoffs,all,2019,2019-06-12,584.0
1686,8476443,Xavier Ouellet,playoffs,all,2019,2019-06-12,556.0
1687,8476448,William Karlsson,playoffs,all,2019,2019-06-12,658.0
1688,8476453,Nikita Kucherov,playoffs,all,2019,2019-06-12,778.0
1689,8476454,Ryan Nugent-Hopkins,playoffs,all,2019,2019-06-12,778.0
1690,8476455,Gabriel Landeskog,playoffs,all,2019,2019-06-12,704.0
1691,8476456,Jonathan Huberdeau,playoffs,all,2019,2019-06-12,690.0
1692,8476461,Sean Couturier,playoffs,all,2019,2019-06-12,636.0
1693,8476462,Dougie Hamilton,playoffs,all,2019,2019-06-12,544.0
1694,8476463,Jonas Brodin,playoffs,all,2019,2019-06-12,596.0
1695,8476467,Jamie Oleksiak,playoffs,all,2019,2019-06-12,556.0
1696,8476468,J.T. Miller,playoffs,all,2019,2019-06-12,620.0
1697,8476469,Joel Armia,playoffs,all,2019,2019-06-12,646.0
1698,8476470,Nathan Beaulieu,playoffs,all,2019,2019-06-12,546.0
1699,8476472,Oscar Klefbom,playoffs,all,2019,2019-06-12,574.0
1700,8476473,Connor Murphy,playoffs,all,2019,2019-06-12,524.0
1701,8476479,Phillip Danault,playoffs,all,2019,2019-06-12,608.0
1702,8476480,Vladislav Namestnikov,playoffs,all,2019,2019-06-12,654.0
1703,8476539,Jonathan Marchessault,playoffs,all,2019,2019-06-12,664.0
1704,8476624,Barclay Goodrow,playoffs,all,2019,2019-06-12,588.0
1705,8476779,Brad Hunt,playoffs,all,2019,2019-06-12,544.0
1706,8476792,Torey Krug,playoffs,all,2019,2019-06-12,596.0
1707,8476826,Yanni Gourde,playoffs,all,2019,2019-06-12,644.0
1708,8476850,Ryan Murray,playoffs,all,2019,2019-06-12,534.0
1709,8476851,Alex Galchenyuk,playoffs,all,2019,2019-06-12,470.0
1710,8476853,Morgan Rielly,playoffs,all,2019,2019-06-12,568.0
1711,8476856,Matt Dumba,playoffs,all,2019,2019-06-12,580.0
1712,8476869,Brady Skjei,playoffs,all,2019,2019-06-12,568.0
1713,8476871,Tanner Pearson,playoffs,all,2019,2019-06-12,564.0
1714,8476872,Scott Laughton,playoffs,all,2019,2019-06-12,606.0
1715,8476873,Mark Jankowski,playoffs,all,2019,2019-06-12,524.0
1716,8476874,Olli Maatta,playoffs,all,2019,2019-06-12,606.0
1717,8476879,Cody Ceci,playoffs,all,2019,2019-06-12,500.0
1718,8476880,Tom Wilson,playoffs,all,2019,2019-06-12,566.0
1719,8476882,Teuvo Teravainen,playoffs,all,2019,2019-06-12,616.0
1720,8476886,Slater Koekkoek,playoffs,all,2019,2019-06-12,530.0
1721,8476887,Filip Forsberg,playoffs,all,2019,2019-06-12,828.0
1722,8476889,Radek Faksa,playoffs,all,2019,2019-06-12,572.0
1723,8476891,Matt Grzelcyk,playoffs,all,2019,2019-06-12,536.0
1724,8476892,Colton Parayko,playoffs,all,2019,2019-06-12,596.0
1725,8476897,Oskar Sundqvist,playoffs,all,2019,2019-06-12,510.0
1726,8476902,Esa Lindell,playoffs,all,2019,2019-06-12,526.0
1727,8476905,Chandler Stephenson,playoffs,all,2019,2019-06-12,592.0
1728,8476906,Shayne Gostisbehere,playoffs,all,2019,2019-06-12,590.0
1729,8476907,Mackenzie MacEachern,playoffs,all,2019,2019-06-12,464.0
1730,8476915,Jujhar Khaira,playoffs,all,2019,2019-06-12,520.0
1731,8476917,Adam Pelech,playoffs,all,2019,2019-06-12,554.0
1732,8476921,Jordan Martinook,playoffs,all,2019,2019-06-12,616.0
1733,8476925,Colton Sissons,playoffs,all,2019,2019-06-12,576.0
1734,8476927,Teddy Blueger,playoffs,all,2019,2019-06-12,564.0
1735,8476934,Brock McGinn,playoffs,all,2019,2019-06-12,554.0
1736,8476958,Jaccob Slavin,playoffs,all,2019,2019-06-12,534.0
1737,8476960,Andreas Athanasiou,playoffs,all,2019,2019-06-12,548.0
1738,8476967,Brett Kulak,playoffs,all,2019,2019-06-12,620.0
1739,8476975,Cedric Paquette,playoffs,all,2019,2019-06-12,544.0
1740,8476979,Erik Gustafsson,playoffs,all,2019,2019-06-12,582.0
1741,8476988,Matt Benning,playoffs,all,2019,2019-06-12,692.0
1742,8476994,Vinnie Hinostroza,playoffs,all,2019,2019-06-12,526.0
1743,8477021,Alexander Kerfoot,playoffs,all,2019,2019-06-12,592.0
1744,8477220,Nate Schmidt,playoffs,all,2019,2019-06-12,638.0
1745,8477290,Michael Raffl,playoffs,all,2019,2019-06-12,638.0
1746,8477330,Dominik Kubalik,playoffs,all,2019,2019-06-12,652.0
1747,8477346,MacKenzie Weegar,playoffs,all,2019,2019-06-12,558.0
1748,8477353,Tyler Motte,playoffs,all,2019,2019-06-12,534.0
1749,8477359,Tucker Poolman,playoffs,all,2019,2019-06-12,544.0
1750,8477365,Connor Clifton,playoffs,all,2019,2019-06-12,610.0
1751,8477369,Carson Soucy,playoffs,all,2019,2019-06-12,498.0
1752,8477404,Jake Guentzel,playoffs,all,2019,2019-06-12,648.0
1753,8477406,Mattias Janmark,playoffs,all,2019,2019-06-12,558.0
1754,8477409,Carter Verhaeghe,playoffs,all,2019,2019-06-12,532.0
1755,8477416,Oliver Bjorkstrand,playoffs,all,2019,2019-06-12,554.0
1756,8477429,Andrew Copp,playoffs,all,2019,2019-06-12,602.0
1757,8477435,Ryan Graves,playoffs,all,2019,2019-06-12,618.0
1758,8477444,Andre Burakovsky,playoffs,all,2019,2019-06-12,758.0
1759,8477447,Shea Theodore,playoffs,all,2019,2019-06-12,706.0
1760,8477450,Jason Dickinson,playoffs,all,2019,2019-06-12,504.0
1761,8477451,Ryan Hartman,playoffs,all,2019,2019-06-12,572.0
1762,8477455,Jacob de la Rose,playoffs,all,2019,2019-06-12,538.0
1763,8477456,J.T. Compher,playoffs,all,2019,2019-06-12,630.0
1764,8477462,Robert Hagg,playoffs,all,2019,2019-06-12,542.0
1765,8477476,Artturi Lehkonen,playoffs,all,2019,2019-06-12,632.0
1766,8477478,William Carrier,playoffs,all,2019,2019-06-12,622.0
1767,8477482,Zach Sanford,playoffs,all,2019,2019-06-12,594.0
1768,8477492,Nathan MacKinnon,playoffs,all,2019,2019-06-12,800.0
1769,8477493,Aleksander Barkov,playoffs,all,2019,2019-06-12,686.0
1770,8477494,Jonathan Drouin,playoffs,all,2019,2019-06-12,646.0
1771,8477495,Seth Jones,playoffs,all,2019,2019-06-12,536.0
1772,8477496,Elias Lindholm,playoffs,all,2019,2019-06-12,586.0
1773,8477497,Sean Monahan,playoffs,all,2019,2019-06-12,596.0
1774,8477498,Darnell Nurse,playoffs,all,2019,2019-06-12,560.0
1775,8477500,Bo Horvat,playoffs,all,2019,2019-06-12,600.0
1776,8477501,Valeri Nichushkin,playoffs,all,2019,2019-06-12,606.0
1777,8477503,Max Domi,playoffs,all,2019,2019-06-12,554.0
1778,8477504,Josh Morrissey,playoffs,all,2019,2019-06-12,556.0
1779,8477505,Alexander Wennberg,playoffs,all,2019,2019-06-12,546.0
1780,8477506,Ryan Pulock,playoffs,all,2019,2019-06-12,578.0
1781,8477507,Nikita Zadorov,playoffs,all,2019,2019-06-12,592.0
1782,8477527,Ross Johnston,playoffs,all,2019,2019-06-12,544.0
1783,8477810,Joel Hanley,playoffs,all,2019,2019-06-12,562.0
1784,8477839,Conor Sheary,playoffs,all,2019,2019-06-12,690.0
1785,8477846,Ryan Carpenter,playoffs,all,2019,2019-06-12,484.0
1786,8477851,Jordan Oesterle,playoffs,all,2019,2019-06-12,584.0
1787,8477903,Garnet Hathaway,playoffs,all,2019,2019-06-12,514.0
1788,8477930,Pierre-Edouard Bellemare,playoffs,all,2019,2019-06-12,588.0
1789,8477931,Tomas Nosek,playoffs,all,2019,2019-06-12,612.0
1790,8477932,Aaron Ekblad,playoffs,all,2019,2019-06-12,536.0
1791,8477934,Leon Draisaitl,playoffs,all,2019,2019-06-12,706.0
1792,8477935,Sam Bennett,playoffs,all,2019,2019-06-12,674.0
1793,8477937,Jake Virtanen,playoffs,all,2019,2019-06-12,554.0
1794,8477938,Haydn Fleury,playoffs,all,2019,2019-06-12,578.0
1795,8477939,William Nylander,playoffs,all,2019,2019-06-12,610.0
1796,8477940,Nikolaj Ehlers,playoffs,all,2019,2019-06-12,640.0
1797,8477941,Nick Ritchie,playoffs,all,2019,2019-06-12,504.0
1798,8477942,Kevin Fiala,playoffs,all,2019,2019-06-12,702.0
1799,8477944,Jakub Vrana,playoffs,all,2019,2019-06-12,552.0
1800,8477948,Travis Sanheim,playoffs,all,2019,2019-06-12,556.0
1801,8477949,Alex Tuch,playoffs,all,2019,2019-06-12,712.0
1802,8477953,Kasperi Kapanen,playoffs,all,2019,2019-06-12,556.0
1803,8477956,David Pastrnak,playoffs,all,2019,2019-06-12,686.0
1804,8477969,Marcus Pettersson,playoffs,all,2019,2019-06-12,548.0
1805,8477979,Nicolas Aube-Kubel,playoffs,all,2019,2019-06-12,564.0
1806,8477989,Christian Dvorak,playoffs,all,2019,2019-06-12,542.0
1807,8477998,Warren Foegele,playoffs,all,2019,2019-06-12,548.0
1808,8478010,Brayden Point,playoffs,all,2019,2019-06-12,788.0
1809,8478038,Devon Toews,playoffs,all,2019,2019-06-12,560.0
1810,8478042,Viktor Arvidsson,playoffs,all,2019,2019-06-12,812.0
1811,8478075,Anders Bjork,playoffs,all,2019,2019-06-12,618.0
1812,8478104,Sammy Blais,playoffs,all,2019,2019-06-12,596.0
1813,8478115,Pierre Engvall,playoffs,all,2019,2019-06-12,592.0
1814,8478131,Ondrej Kase,playoffs,all,2019,2019-06-12,632.0
1815,8478133,Jake Evans,playoffs,all,2019,2019-06-12,582.0
1816,8478146,Matthew Highmore,playoffs,all,2019,2019-06-12,572.0
1817,8478233,Andrew Mangiapane,playoffs,all,2019,2019-06-12,582.0
1818,8478396,Noah Hanifin,playoffs,all,2019,2019-06-12,574.0
1819,8478397,Rasmus Andersson,playoffs,all,2019,2019-06-12,550.0
1820,8478398,Kyle Connor,playoffs,all,2019,2019-06-12,566.0
1821,8478399,Jonas Siegenthaler,playoffs,all,2019,2019-06-12,494.0
1822,8478402,Connor McDavid,playoffs,all,2019,2019-06-12,780.0
1823,8478407,Vince Dunn,playoffs,all,2019,2019-06-12,564.0
1824,8478408,Travis Dermott,playoffs,all,2019,2019-06-12,546.0
1825,8478413,Jordan Greenway,playoffs,all,2019,2019-06-12,536.0
1826,8478416,Erik Cernak,playoffs,all,2019,2019-06-12,564.0
1827,8478420,Mikko Rantanen,playoffs,all,2019,2019-06-12,776.0
1828,8478427,Sebastian Aho,playoffs,all,2019,2019-06-12,714.0
1829,8478432,Christian Fischer,playoffs,all,2019,2019-06-12,474.0
1830,8478439,Travis Konecny,playoffs,all,2019,2019-06-12,564.0
1831,8478440,Dylan Strome,playoffs,all,2019,2019-06-12,530.0
1832,8478443,Brandon Carlo,playoffs,all,2019,2019-06-12,522.0
1833,8478444,Brock Boeser,playoffs,all,2019,2019-06-12,576.0
1834,8478445,Mathew Barzal,playoffs,all,2019,2019-06-12,638.0
1835,8478449,Roope Hintz,playoffs,all,2019,2019-06-12,612.0
1836,8478451,Ethan Bear,playoffs,all,2019,2019-06-12,544.0
1837,8478458,Jack Roslovic,playoffs,all,2019,2019-06-12,632.0
1838,8478460,Zach Werenski,playoffs,all,2019,2019-06-12,536.0
1839,8478462,Nicolas Roy,playoffs,all,2019,2019-06-12,644.0
1840,8478463,Anthony Beauvillier,playoffs,all,2019,2019-06-12,608.0
1841,8478468,Jeremy Lauzon,playoffs,all,2019,2019-06-12,472.0
1842,8478474,Lawson Crouse,playoffs,all,2019,2019-06-12,518.0
1843,8478477,Mitchell Stephens,playoffs,all,2019,2019-06-12,588.0
1844,8478483,Mitchell Marner,playoffs,all,2019,2019-06-12,638.0
1845,8478493,Joel Eriksson Ek,playoffs,all,2019,2019-06-12,606.0
1846,8478495,Denis Gurianov,playoffs,all,2019,2019-06-12,660.0
1847,8478498,Jake DeBrusk,playoffs,all,2019,2019-06-12,582.0
1848,8478500,Ivan Provorov,playoffs,all,2019,2019-06-12,558.0
1849,8478507,John Marino,playoffs,all,2019,2019-06-12,570.0
1850,8478519,Anthony Cirelli,playoffs,all,2019,2019-06-12,580.0
1851,8478567,Dean Kukan,playoffs,all,2019,2019-06-12,566.0
1852,8478569,Noel Acciari,playoffs,all,2019,2019-06-12,554.0
1853,8478585,Derek Ryan,playoffs,all,2019,2019-06-12,536.0
1854,8478856,Conor Garland,playoffs,all,2019,2019-06-12,588.0
1855,8478874,Adam Gaudette,playoffs,all,2019,2019-06-12,462.0
1856,8478882,Vladislav Gavrikov,playoffs,all,2019,2019-06-12,488.0
1857,8479026,Philippe Myers,playoffs,all,2019,2019-06-12,566.0
1858,8479293,Brandon Tanev,playoffs,all,2019,2019-06-12,540.0
1859,8479314,Matthew Tkachuk,playoffs,all,2019,2019-06-12,598.0
1860,8479316,Luke Kunin,playoffs,all,2019,2019-06-12,586.0
1861,8479318,Auston Matthews,playoffs,all,2019,2019-06-12,704.0
1862,8479325,Charlie McAvoy,playoffs,all,2019,2019-06-12,552.0
1863,8479337,Alex DeBrincat,playoffs,all,2019,2019-06-12,616.0
1864,8479343,Clayton Keller,playoffs,all,2019,2019-06-12,630.0
1865,8479345,Jakob Chychrun,playoffs,all,2019,2019-06-12,518.0
1866,8479346,Dillon Dube,playoffs,all,2019,2019-06-12,650.0
1867,8479370,Tyson Jost,playoffs,all,2019,2019-06-12,600.0
1868,8479371,Dante Fabbro,playoffs,all,2019,2019-06-12,530.0
1869,8479376,Victor Mete,playoffs,all,2019,2019-06-12,576.0
1870,8479381,Nick Caamano,playoffs,all,2019,2019-06-12,424.0
1871,8479382,Connor Bunnaman,playoffs,all,2019,2019-06-12,428.0
1872,8479385,Jordan Kyrou,playoffs,all,2019,2019-06-12,534.0
1873,8479398,Samuel Girard,playoffs,all,2019,2019-06-12,616.0
1874,8479400,Pierre-Luc Dubois,playoffs,all,2019,2019-06-12,648.0
1875,8479410,Mikhail Sergachev,playoffs,all,2019,2019-06-12,600.0
1876,8479423,Alex Nylander,playoffs,all,2019,2019-06-12,464.0
1877,8479442,Troy Stecher,playoffs,all,2019,2019-06-12,548.0
1878,8479465,Drake Caggiula,playoffs,all,2019,2019-06-12,528.0
1879,8479482,Michal Kempny,playoffs,all,2019,2019-06-12,494.0
1880,8479772,Zack MacEwen,playoffs,all,2019,2019-06-12,524.0
1881,8479944,Zach Aston-Reese,playoffs,all,2019,2019-06-12,556.0
1882,8479977,Kailer Yamamoto,playoffs,all,2019,2019-06-12,506.0
1883,8479987,Morgan Geekie,playoffs,all,2019,2019-06-12,576.0
1884,8480012,Elias Pettersson,playoffs,all,2019,2019-06-12,670.0
1885,8480018,Nick Suzuki,playoffs,all,2019,2019-06-12,638.0
1886,8480021,Jack Studnicka,playoffs,all,2019,2019-06-12,606.0
1887,8480023,Robert Thomas,playoffs,all,2019,2019-06-12,572.0
1888,8480036,Miro Heiskanen,playoffs,all,2019,2019-06-12,610.0
1889,8480039,Martin Necas,playoffs,all,2019,2019-06-12,638.0
1890,8480069,Cale Makar,playoffs,all,2019,2019-06-12,702.0
1891,8480074,Alexandre Texier,playoffs,all,2019,2019-06-12,568.0
1892,8480144,David Kampf,playoffs,all,2019,2019-06-12,486.0
1893,8480145,Neal Pionk,playoffs,all,2019,2019-06-12,556.0
1894,8480147,Oscar Fantenberg,playoffs,all,2019,2019-06-12,438.0
1895,8480172,Jan Rutta,playoffs,all,2019,2019-06-12,526.0
1896,8480205,Emil Bemstrom,playoffs,all,2019,2019-06-12,470.0
1897,8480727,Zach Whitecloud,playoffs,all,2019,2019-06-12,594.0
1898,8480762,Eric Robinson,playoffs,all,2019,2019-06-12,544.0
1899,8480797,Joel Farabee,playoffs,all,2019,2019-06-12,574.0
1900,8480800,Quinn Hughes,playoffs,all,2019,2019-06-12,604.0
1901,8480829,Jesperi Kotkaniemi,playoffs,all,2019,2019-06-12,642.0
1902,8480830,Andrei Svechnikov,playoffs,all,2019,2019-06-12,734.0
1903,8480853,Liam Foudy,playoffs,all,2019,2019-06-12,544.0
1904,8480871,Adam Boqvist,playoffs,all,2019,2019-06-12,476.0
1905,8480901,Karson Kuhlman,playoffs,all,2019,2019-06-12,460.0
1906,8480944,Par Lindholm,playoffs,all,2019,2019-06-12,474.0
1907,8481186,Logan O'Connor,playoffs,all,2019,2019-06-12,548.0
1908,8481523,Kirby Dach,playoffs,all,2019,2019-06-12,588.0
1909,8481582,Nicholas Robertson,playoffs,all,2019,2019-06-12,556.0
1910,8481624,Ilya Mikheyev,playoffs,all,2019,2019-06-12,560.0
